date,sex,age,ethnicity,population
2023-01-01,male,40-44,indian,86.3
2023-01-01,male,40-44,other_citizen,8.8
2023-01-01,male,40-44,other_noncitizen,159.0
2023-01-01,male,45-49,overall,1008.1
2023-01-01,male,45-49,bumi_malay,490.7
2023-01-01,male,45-49,bumi_other,99.2
2023-01-01,male,45-49,chinese,252.9
2023-01-01,male,45-49,indian,67.2
2023-01-01,male,45-49,other_citizen,6.6
2023-01-01,male,45-49,other_noncitizen,91.6
2023-01-01,male,50-54,overall,851.5
2023-01-01,male,50-54,bumi_malay,419.0
2023-01-01,male,50-54,bumi_other,90.3
2023-01-01,male,50-54,chinese,233.4
2023-01-01,male,50-54,indian,56.7
2023-01-01,male,50-54,other_citizen,4.7
2023-01-01,male,50-54,other_noncitizen,47.5
2023-01-01,male,55-59,overall,737.1
2023-01-01,male,55-59,bumi_malay,364.9
2023-01-01,male,55-59,bumi_other,80.2
2023-01-01,male,55-59,chinese,209.4
2023-01-01,male,55-59,indian,50.9
2023-01-01,male,55-59,other_citizen,4.2
2023-01-01,male,55-59,other_noncitizen,27.5
2023-01-01,male,60-64,overall,647.9
2023-01-01,male,60-64,bumi_malay,321.0
2023-01-01,male,60-64,bumi_other,64.7
2023-01-01,male,60-64,chinese,195.9
2023-01-01,male,60-64,indian,45.0
2023-01-01,male,60-64,other_citizen,3.5
2023-01-01,male,60-64,other_noncitizen,17.8
2023-01-01,male,65-69,overall,498.4
2023-01-01,male,65-69,bumi_malay,240.4
2023-01-01,male,65-69,bumi_other,52.6
2023-01-01,male,65-69,chinese,140.3
2023-01-01,male,65-69,indian,31.5
2023-01-01,male,65-69,other_citizen,3.1
2023-01-01,male,65-69,other_noncitizen,30.6
2023-01-01,male,70-74,overall,346.2
2023-01-01,male,70-74,bumi_malay,177.2
2023-01-01,male,70-74,bumi_other,35.7
2023-01-01,male,70-74,chinese,92.2
2023-01-01,male,70-74,indian,21.6
2023-01-01,male,70-74,other_citizen,2.5
2023-01-01,male,70-74,other_noncitizen,17.0
2023-01-01,male,75-79,overall,192.4
2023-01-01,male,75-79,bumi_malay,94.1
2023-01-01,male,75-79,bumi_other,19.7
2023-01-01,male,75-79,chinese,56.4
2023-01-01,male,75-79,indian,11.5
2023-01-01,male,75-79,other_citizen,1.3
2023-01-01,male,75-79,other_noncitizen,9.3
2023-01-01,male,80-84,overall,93.6
2023-01-01,male,80-84,bumi_malay,41.2
2023-01-01,male,80-84,bumi_other,11.7
2023-01-01,male,80-84,chinese,27.6
2023-01-01,male,80-84,indian,5.2
2023-01-01,male,80-84,other_citizen,0.6
2023-01-01,male,80-84,other_noncitizen,7.2
2023-01-01,male,85+,overall,71.4
2023-01-01,male,85+,bumi_malay,32.1
2023-01-01,male,85+,bumi_other,9.3
2023-01-01,male,85+,chinese,15.1
2023-01-01,male,85+,indian,4.1
2023-01-01,male,85+,other_citizen,0.6
2023-01-01,male,85+,other_noncitizen,10.1
2024-01-01,both,overall,overall,34058.8
2024-01-01,both,overall,bumi_malay,17808.4
2024-01-01,both,overall,bumi_other,3760.4
2024-01-01,both,overall,chinese,6857.6
2024-01-01,both,overall,indian,2005.5
2024-01-01,both,overall,other_citizen,230.7
2024-01-01,both,overall,other_noncitizen,3396.1
2024-01-01,both,0-4,overall,2360.2
2024-01-01,both,0-4,bumi_malay,1475.5
2024-01-01,both,0-4,bumi_other,274.0
2024-01-01,both,0-4,chinese,246.0
2024-01-01,both,0-4,indian,96.6
2024-01-01,both,0-4,other_citizen,25.2
2024-01-01,both,0-4,other_noncitizen,243.1
2024-01-01,both,5-9,overall,2573.9
2024-01-01,both,5-9,bumi_malay,1506.5
2024-01-01,both,5-9,bumi_other,287.6
2024-01-01,both,5-9,chinese,440.1
2024-01-01,both,5-9,indian,131.1
2024-01-01,both,5-9,other_citizen,17.3
2024-01-01,both,5-9,other_noncitizen,191.3
2024-01-01,both,10-14,overall,2620.1
2024-01-01,both,10-14,bumi_malay,1517.7
2024-01-01,both,10-14,bumi_other,306.3
2024-01-01,both,10-14,chinese,529.4
2024-01-01,both,10-14,indian,158.5
2024-01-01,both,10-14,other_citizen,17.2
2024-01-01,both,10-14,other_noncitizen,91.1
2024-01-01,both,15-19,overall,2724.9
2024-01-01,both,15-19,bumi_malay,1451.9
2024-01-01,both,15-19,bumi_other,359.7
2024-01-01,both,15-19,chinese,550.6
2024-01-01,both,15-19,indian,167.2
2024-01-01,both,15-19,other_citizen,15.0
2024-01-01,both,15-19,other_noncitizen,180.5
2024-01-01,both,20-24,overall,3157.1
2024-01-01,both,20-24,bumi_malay,1644.9
2024-01-01,both,20-24,bumi_other,338.0
2024-01-01,both,20-24,chinese,514.5
2024-01-01,both,20-24,indian,164.9
2024-01-01,both,20-24,other_citizen,20.1
2024-01-01,both,20-24,other_noncitizen,474.7
2024-01-01,both,25-29,overall,3036.7
2024-01-01,both,25-29,bumi_malay,1439.2
2024-01-01,both,25-29,bumi_other,326.4
2024-01-01,both,25-29,chinese,475.9
2024-01-01,both,25-29,indian,156.7
2024-01-01,both,25-29,other_citizen,19.3
2024-01-01,both,25-29,other_noncitizen,619.1
2024-01-01,both,30-34,overall,2955.9
2024-01-01,both,30-34,bumi_malay,1419.7
2024-01-01,both,30-34,bumi_other,334.6
2024-01-01,both,30-34,chinese,504.2
2024-01-01,both,30-34,indian,164.0
2024-01-01,both,30-34,other_citizen,21.9
2024-01-01,both,30-34,other_noncitizen,511.6
2024-01-01,both,35-39,overall,2856.7
2024-01-01,both,35-39,bumi_malay,1453.3
2024-01-01,both,35-39,bumi_other,304.7
2024-01-01,both,35-39,chinese,535.0
2024-01-01,both,35-39,indian,167.6
2024-01-01,both,35-39,other_citizen,22.3
2024-01-01,both,35-39,other_noncitizen,373.7
2024-01-01,both,40-44,overall,2608.2
2024-01-01,both,40-44,bumi_malay,1320.4
2024-01-01,both,40-44,bumi_other,275.7
2024-01-01,both,40-44,chinese,575.6
2024-01-01,both,40-44,indian,171.0
2024-01-01,both,40-44,other_citizen,17.7
2024-01-01,both,40-44,other_noncitizen,247.8
2024-01-01,both,45-49,overall,2018.9
2024-01-01,both,45-49,bumi_malay,1013.9
2024-01-01,both,45-49,bumi_other,204.9
2024-01-01,both,45-49,chinese,501.4
2024-01-01,both,45-49,indian,139.0
2024-01-01,both,45-49,other_citizen,12.9
2024-01-01,both,45-49,other_noncitizen,146.9
2024-01-01,both,50-54,overall,1723.5
2024-01-01,both,50-54,bumi_malay,862.8
2024-01-01,both,50-54,bumi_other,186.2
2024-01-01,both,50-54,chinese,466.0
2024-01-01,both,50-54,indian,118.6
2024-01-01,both,50-54,other_citizen,10.0
2024-01-01,both,50-54,other_noncitizen,79.8
2024-01-01,both,55-59,overall,1473.1
2024-01-01,both,55-59,bumi_malay,739.7
2024-01-01,both,55-59,bumi_other,161.4
2024-01-01,both,55-59,chinese,412.8
2024-01-01,both,55-59,indian,103.4
2024-01-01,both,55-59,other_citizen,8.2
2024-01-01,both,55-59,other_noncitizen,47.6
2024-01-01,both,60-64,overall,1339.6
2024-01-01,both,60-64,bumi_malay,677.0
2024-01-01,both,60-64,bumi_other,135.5
2024-01-01,both,60-64,chinese,392.3
2024-01-01,both,60-64,indian,97.2
2024-01-01,both,60-64,other_citizen,6.9
2024-01-01,both,60-64,other_noncitizen,30.6
2024-01-01,both,65-69,overall,1051.3
2024-01-01,both,65-69,bumi_malay,504.0
2024-01-01,both,65-69,bumi_other,102.4
2024-01-01,both,65-69,chinese,300.9
2024-01-01,both,65-69,indian,71.2
2024-01-01,both,65-69,other_citizen,5.5
2024-01-01,both,65-69,other_noncitizen,67.2
2024-01-01,both,70-74,overall,750.4
2024-01-01,both,70-74,bumi_malay,387.9
2024-01-01,both,70-74,bumi_other,76.1
2024-01-01,both,70-74,chinese,196.3
2024-01-01,both,70-74,indian,49.5
2024-01-01,both,70-74,other_citizen,5.3
2024-01-01,both,70-74,other_noncitizen,35.4
2024-01-01,both,75-79,overall,446.8
2024-01-01,both,75-79,bumi_malay,225.0
2024-01-01,both,75-79,bumi_other,43.3
2024-01-01,both,75-79,chinese,127.4
2024-01-01,both,75-79,indian,28.5
2024-01-01,both,75-79,other_citizen,3.2
2024-01-01,both,75-79,other_noncitizen,19.4
2024-01-01,both,80-84,overall,215.1
2024-01-01,both,80-84,bumi_malay,99.4
2024-01-01,both,80-84,bumi_other,25.0
2024-01-01,both,80-84,chinese,61.6
2024-01-01,both,80-84,indian,12.1
2024-01-01,both,80-84,other_citizen,1.6
2024-01-01,both,80-84,other_noncitizen,15.3
2024-01-01,both,85+,overall,146.7
2024-01-01,both,85+,bumi_malay,69.5
2024-01-01,both,85+,bumi_other,18.9
2024-01-01,both,85+,chinese,27.6
2024-01-01,both,85+,indian,8.6
2024-01-01,both,85+,other_citizen,1.1
2024-01-01,both,85+,other_noncitizen,20.9
2024-01-01,female,overall,overall,16176.1
2024-01-01,female,overall,bumi_malay,8798.2
2024-01-01,female,overall,bumi_other,1863.0
2024-01-01,female,overall,chinese,3371.3
2024-01-01,female,overall,indian,1000.2
2024-01-01,female,overall,other_citizen,106.8
2024-01-01,female,overall,other_noncitizen,1036.5
2024-01-01,female,0-4,overall,1142.6
2024-01-01,female,0-4,bumi_malay,715.7
2024-01-01,female,0-4,bumi_other,132.1
2024-01-01,female,0-4,chinese,119.8
2024-01-01,female,0-4,indian,47.6
2024-01-01,female,0-4,other_citizen,12.3
2024-01-01,female,0-4,other_noncitizen,115.2
2024-01-01,female,5-9,overall,1258.5
2024-01-01,female,5-9,bumi_malay,738.0
2024-01-01,female,5-9,bumi_other,139.0
2024-01-01,female,5-9,chinese,217.3
2024-01-01,female,5-9,indian,65.4
2024-01-01,female,5-9,other_citizen,8.3
2024-01-01,female,5-9,other_noncitizen,90.4
2024-01-01,female,10-14,overall,1260.9
2024-01-01,female,10-14,bumi_malay,731.9
2024-01-01,female,10-14,bumi_other,149.2
2024-01-01,female,10-14,chinese,252.8
2024-01-01,female,10-14,indian,75.7
2024-01-01,female,10-14,other_citizen,8.1
2024-01-01,female,10-14,other_noncitizen,43.2
2024-01-01,female,15-19,overall,1296.9
2024-01-01,female,15-19,bumi_malay,700.0
2024-01-01,female,15-19,bumi_other,175.1
2024-01-01,female,15-19,chinese,263.7
2024-01-01,female,15-19,indian,81.2
2024-01-01,female,15-19,other_citizen,6.8
2024-01-01,female,15-19,other_noncitizen,70.1
2024-01-01,female,20-24,overall,1429.2
2024-01-01,female,20-24,bumi_malay,793.1
2024-01-01,female,20-24,bumi_other,166.0
2024-01-01,female,20-24,chinese,245.9
2024-01-01,female,20-24,indian,79.1
2024-01-01,female,20-24,other_citizen,8.7
2024-01-01,female,20-24,other_noncitizen,136.4
2024-01-01,female,25-29,overall,1332.4
2024-01-01,female,25-29,bumi_malay,702.9
2024-01-01,female,25-29,bumi_other,164.1
2024-01-01,female,25-29,chinese,231.1
2024-01-01,female,25-29,indian,76.4
2024-01-01,female,25-29,other_citizen,8.7
2024-01-01,female,25-29,other_noncitizen,149.3
2024-01-01,female,30-34,overall,1330.0
2024-01-01,female,30-34,bumi_malay,707.1
2024-01-01,female,30-34,bumi_other,169.1
2024-01-01,female,30-34,chinese,249.9
2024-01-01,female,30-34,indian,82.2
2024-01-01,female,30-34,other_citizen,9.3
2024-01-01,female,30-34,other_noncitizen,112.4
2024-01-01,female,35-39,overall,1335.2
2024-01-01,female,35-39,bumi_malay,730.1
2024-01-01,female,35-39,bumi_other,154.2
2024-01-01,female,35-39,chinese,269.5
2024-01-01,female,35-39,indian,83.0
2024-01-01,female,35-39,other_citizen,9.4
2024-01-01,female,35-39,other_noncitizen,88.9
2024-01-01,female,40-44,overall,1223.5
2024-01-01,female,40-44,bumi_malay,647.6
2024-01-01,female,40-44,bumi_other,136.8
2024-01-01,female,40-44,chinese,283.1
2024-01-01,female,40-44,indian,83.2
2024-01-01,female,40-44,other_citizen,8.2
2024-01-01,female,40-44,other_noncitizen,64.6
2024-01-01,female,45-49,overall,967.6
2024-01-01,female,45-49,bumi_malay,502.9
2024-01-01,female,45-49,bumi_other,103.6
2024-01-01,female,45-49,chinese,244.8
2024-01-01,female,45-49,indian,68.9
2024-01-01,female,45-49,other_citizen,6.1
2024-01-01,female,45-49,other_noncitizen,41.3
2024-01-01,female,50-54,overall,845.9
2024-01-01,female,50-54,bumi_malay,432.0
2024-01-01,female,50-54,bumi_other,94.7
2024-01-01,female,50-54,chinese,228.0
2024-01-01,female,50-54,indian,60.7
2024-01-01,female,50-54,other_citizen,5.1
2024-01-01,female,50-54,other_noncitizen,25.3
2024-01-01,female,55-59,overall,737.3
2024-01-01,female,55-59,bumi_malay,377.7
2024-01-01,female,55-59,bumi_other,80.5
2024-01-01,female,55-59,chinese,205.5
2024-01-01,female,55-59,indian,53.5
2024-01-01,female,55-59,other_citizen,4.1
2024-01-01,female,55-59,other_noncitizen,16.1
2024-01-01,female,60-64,overall,667.3
2024-01-01,female,60-64,bumi_malay,343.7
2024-01-01,female,60-64,bumi_other,68.3
2024-01-01,female,60-64,chinese,191.0
2024-01-01,female,60-64,indian,50.7
2024-01-01,female,60-64,other_citizen,3.4
2024-01-01,female,60-64,other_noncitizen,10.2
2024-01-01,female,65-69,overall,536.2
2024-01-01,female,65-69,bumi_malay,261.5
2024-01-01,female,65-69,bumi_other,49.7
2024-01-01,female,65-69,chinese,151.6
2024-01-01,female,65-69,indian,38.7
2024-01-01,female,65-69,other_citizen,2.6
2024-01-01,female,65-69,other_noncitizen,32.1
2024-01-01,female,70-74,overall,386.3
2024-01-01,female,70-74,bumi_malay,202.0
2024-01-01,female,70-74,bumi_other,36.5
2024-01-01,female,70-74,chinese,102.2
2024-01-01,female,70-74,indian,27.0
2024-01-01,female,70-74,other_citizen,2.6
2024-01-01,female,70-74,other_noncitizen,15.9
2024-01-01,female,75-79,overall,238.8
2024-01-01,female,75-79,bumi_malay,121.5
2024-01-01,female,75-79,bumi_other,22.6
2024-01-01,female,75-79,chinese,68.2
2024-01-01,female,75-79,indian,16.1
2024-01-01,female,75-79,other_citizen,1.7
2024-01-01,female,75-79,other_noncitizen,8.7
2024-01-01,female,80-84,overall,117.1
2024-01-01,female,80-84,bumi_malay,55.9
2024-01-01,female,80-84,bumi_other,12.5
2024-01-01,female,80-84,chinese,34.1
2024-01-01,female,80-84,indian,6.6
2024-01-01,female,80-84,other_citizen,0.9
2024-01-01,female,80-84,other_noncitizen,7.1
2024-01-01,female,85+,overall,70.4
2024-01-01,female,85+,bumi_malay,34.9
2024-01-01,female,85+,bumi_other,8.9
2024-01-01,female,85+,chinese,12.7
2024-01-01,female,85+,indian,4.2
2024-01-01,female,85+,other_citizen,0.5
2024-01-01,female,85+,other_noncitizen,9.3
2024-01-01,male,overall,overall,17882.7
2024-01-01,male,overall,bumi_malay,9010.2
2024-01-01,male,overall,bumi_other,1897.4
2024-01-01,male,overall,chinese,3486.3
2024-01-01,male,overall,indian,1005.4
2024-01-01,male,overall,other_citizen,124.0
2024-01-01,male,overall,other_noncitizen,2359.6
2024-01-01,male,0-4,overall,1217.7
2024-01-01,male,0-4,bumi_malay,759.8
2024-01-01,male,0-4,bumi_other,141.9
2024-01-01,male,0-4,chinese,126.2
2024-01-01,male,0-4,indian,49.0
2024-01-01,male,0-4,other_citizen,12.9
2024-01-01,male,0-4,other_noncitizen,127.9
2024-01-01,male,5-9,overall,1315.4
2024-01-01,male,5-9,bumi_malay,768.5
2024-01-01,male,5-9,bumi_other,148.6
2024-01-01,male,5-9,chinese,222.8
2024-01-01,male,5-9,indian,65.6
2024-01-01,male,5-9,other_citizen,9.0
2024-01-01,male,5-9,other_noncitizen,100.9
2024-01-01,male,10-14,overall,1359.2
2024-01-01,male,10-14,bumi_malay,785.8
2024-01-01,male,10-14,bumi_other,157.1
2024-01-01,male,10-14,chinese,276.6
2024-01-01,male,10-14,indian,82.8
2024-01-01,male,10-14,other_citizen,9.0
2024-01-01,male,10-14,other_noncitizen,47.9
2024-01-01,male,15-19,overall,1428.0
2024-01-01,male,15-19,bumi_malay,751.9
2024-01-01,male,15-19,bumi_other,184.6
2024-01-01,male,15-19,chinese,286.8
2024-01-01,male,15-19,indian,86.0
2024-01-01,male,15-19,other_citizen,8.2
2024-01-01,male,15-19,other_noncitizen,110.4
2024-01-01,male,20-24,overall,1727.9
2024-01-01,male,20-24,bumi_malay,851.9
2024-01-01,male,20-24,bumi_other,172.0
2024-01-01,male,20-24,chinese,268.6
2024-01-01,male,20-24,indian,85.8
2024-01-01,male,20-24,other_citizen,11.4
2024-01-01,male,20-24,other_noncitizen,338.3
2024-01-01,male,25-29,overall,1704.3
2024-01-01,male,25-29,bumi_malay,736.4
2024-01-01,male,25-29,bumi_other,162.3
2024-01-01,male,25-29,chinese,244.8
2024-01-01,male,25-29,indian,80.3
2024-01-01,male,25-29,other_citizen,10.6
2024-01-01,male,25-29,other_noncitizen,469.8
2024-01-01,male,30-34,overall,1625.9
2024-01-01,male,30-34,bumi_malay,712.6
2024-01-01,male,30-34,bumi_other,165.5
2024-01-01,male,30-34,chinese,254.3
2024-01-01,male,30-34,indian,81.7
2024-01-01,male,30-34,other_citizen,12.6
2024-01-01,male,30-34,other_noncitizen,399.2
2024-01-01,male,35-39,overall,1521.4
2024-01-01,male,35-39,bumi_malay,723.2
2024-01-01,male,35-39,bumi_other,150.4
2024-01-01,male,35-39,chinese,265.5
2024-01-01,male,35-39,indian,84.6
2024-01-01,male,35-39,other_citizen,12.9
2024-01-01,male,35-39,other_noncitizen,284.7
2024-01-01,male,40-44,overall,1384.7
2024-01-01,male,40-44,bumi_malay,672.8
2024-01-01,male,40-44,bumi_other,138.8
2024-01-01,male,40-44,chinese,292.5
2024-01-01,male,40-44,indian,87.8
2024-01-01,male,40-44,other_citizen,9.5
2024-01-01,male,40-44,other_noncitizen,183.2
2024-01-01,male,45-49,overall,1051.3
2024-01-01,male,45-49,bumi_malay,511.0
2024-01-01,male,45-49,bumi_other,101.2
2024-01-01,male,45-49,chinese,256.6
2024-01-01,male,45-49,indian,70.1
2024-01-01,male,45-49,other_citizen,6.8
2024-01-01,male,45-49,other_noncitizen,105.6
2024-01-01,male,50-54,overall,877.6
2024-01-01,male,50-54,bumi_malay,430.8
2024-01-01,male,50-54,bumi_other,91.5
2024-01-01,male,50-54,chinese,238.0
2024-01-01,male,50-54,indian,57.9
2024-01-01,male,50-54,other_citizen,4.9
2024-01-01,male,50-54,other_noncitizen,54.5
2024-01-01,male,55-59,overall,735.7
2024-01-01,male,55-59,bumi_malay,362.0
2024-01-01,male,55-59,bumi_other,80.9
2024-01-01,male,55-59,chinese,207.2
2024-01-01,male,55-59,indian,49.9
2024-01-01,male,55-59,other_citizen,4.2
2024-01-01,male,55-59,other_noncitizen,31.5
2024-01-01,male,60-64,overall,672.2
2024-01-01,male,60-64,bumi_malay,333.3
2024-01-01,male,60-64,bumi_other,67.2
2024-01-01,male,60-64,chinese,201.3
2024-01-01,male,60-64,indian,46.5
2024-01-01,male,60-64,other_citizen,3.5
2024-01-01,male,60-64,other_noncitizen,20.4
2024-01-01,male,65-69,overall,515.1
2024-01-01,male,65-69,bumi_malay,242.6
2024-01-01,male,65-69,bumi_other,52.7
2024-01-01,male,65-69,chinese,149.3
2024-01-01,male,65-69,indian,32.5
2024-01-01,male,65-69,other_citizen,2.9
2024-01-01,male,65-69,other_noncitizen,35.2
2024-01-01,male,70-74,overall,364.1
2024-01-01,male,70-74,bumi_malay,185.9
2024-01-01,male,70-74,bumi_other,39.5
2024-01-01,male,70-74,chinese,94.1
2024-01-01,male,70-74,indian,22.6
2024-01-01,male,70-74,other_citizen,2.6
2024-01-01,male,70-74,other_noncitizen,19.5
2024-01-01,male,75-79,overall,207.9
2024-01-01,male,75-79,bumi_malay,103.4
2024-01-01,male,75-79,bumi_other,20.7
2024-01-01,male,75-79,chinese,59.2
2024-01-01,male,75-79,indian,12.3
2024-01-01,male,75-79,other_citizen,1.5
2024-01-01,male,75-79,other_noncitizen,10.7
2024-01-01,male,80-84,overall,98.1
2024-01-01,male,80-84,bumi_malay,43.6
2024-01-01,male,80-84,bumi_other,12.5
2024-01-01,male,80-84,chinese,27.5
2024-01-01,male,80-84,indian,5.5
2024-01-01,male,80-84,other_citizen,0.7
2024-01-01,male,80-84,other_noncitizen,8.3
2024-01-01,male,85+,overall,76.2
2024-01-01,male,85+,bumi_malay,34.6
2024-01-01,male,85+,bumi_other,10.0
2024-01-01,male,85+,chinese,14.9
2024-01-01,male,85+,indian,4.4
2024-01-01,male,85+,other_citizen,0.6
2024-01-01,male,85+,other_noncitizen,11.7
